person_id_random,gender,fb_friend_count,current_home_years,current_home_months,living_situation,current_job_years,current_job_months,education,how_much_paid,how_often_paid,referral_source,outstanding_loan,use_mobile_wallet_how_often,relationship_status,is_employed,local_access_time,first_access_signup_gap,country_name,city_name,money_in_amount,money_in_times,money_out_amount,money_out_times,age
1513646713.0,M,488.0,3,2.0,pay_rent,2,5.0,college,24000.0,monthly,google_play_store,yes,few_times_a_week,married,yes,1.0,248.0,Tanzania,,27870.0,9.0,85139.0,21.0,36.7150684932
4437592008.0,F,1610.0,5+,11.0,pay_rent,3,4.0,high_school,25000.0,monthly,friend,no,few_times_a_week,single,yes,1.0,240.0,Tanzania,,3300.0,3.0,6585.0,11.0,25.7753424658
6562772473.0,F,289.0,4,5.0,pay_rent,,,high_school,500.0,daily,google_play_store,no,few_times_a_week,married,no,4.0,213.0,Tanzania,,13050.0,7.0,7257.0,3.0,31.5095890411
3331565180.0,M,107.0,5+,5.0,pay_rent,,,high_school,70000.0,monthly,facebook,no,daily,married,no,2.0,392.0,Tanzania,,850.0,3.0,93390.0,27.0,42.4904109589
5559702426.0,F,831.0,0,3.0,pay_rent,,,college,50000.0,monthly,google_play_store,yes,few_times_a_week,married,no,1.0,349.0,Tanzania,,87402.0,7.0,51550.0,5.0,33.3178082192
6181698436.0,M,820.0,4,5.0,pay_rent,4,3.0,high_school,12000.0,monthly,friend,no,daily,married,yes,1.0,262.0,Tanzania,,19310.0,13.0,16370.0,17.0,39.9260273973
9757571386.0,M,426.0,5+,2.0,pay_rent,2,2.0,college,20000.0,monthly,friend,no,daily,married,yes,1.0,293.0,Tanzania,,98270.0,15.0,33850.0,15.0,34.0876712329
1283470047.0,,260.0,5+,0.0,own_home,5+,4.0,college,15000.0,monthly,google_play_store,yes,daily,alternative,yes,2.0,285.0,Tanzania,,7400.0,10.0,14100.0,20.0,59.698630137
6015554652.0,M,1129.0,2,2.0,pay_rent,,,college,20000.0,monthly,facebook,yes,few_times_a_week,single,no,3.0,252.0,Tanzania,,51250.0,13.0,8980.0,17.0,43.1945205479
5371237857.0,F,68.0,4,2.0,own_home,,,high_school,5000.0,weekly,friend,no,daily,single,no,1.0,326.0,Tanzania,Dar es Salaam,48150.0,8.0,106300.0,22.0,37.501369863
1801624265.0,M,1530.0,5+,11.0,own_home,4,10.0,college,10000.0,monthly,google_play_store,yes,few_times_a_week,married,yes,2.0,391.0,Tanzania,,14701.0,18.0,11588.0,12.0,33.1616438356
9013261149.0,F,1950.0,1,5.0,pay_rent,2,3.0,college,80000.0,monthly,friend,no,daily,single,yes,1.0,388.0,Tanzania,Dar es Salaam,1700.0,2.0,42410.0,28.0,31.8410958904
4228136505.0,M,185.0,3,5.0,pay_rent,5+,5.0,college,50000.0,monthly,facebook,no,few_times_a_week,married,yes,1.0,302.0,Tanzania,,130300.0,16.0,38115.0,8.0,35.4794520548
8387614970.0,M,766.0,5+,2.0,pay_rent,5+,0.0,college,35000.0,monthly,friend,yes,few_times_a_week,married,yes,1.0,314.0,Tanzania,,93800.0,7.0,190784.0,23.0,33.2493150685
7629417453.0,F,104.0,5+,0.0,pay_rent,2,0.0,college,28000.0,monthly,facebook,yes,daily,married,yes,6.0,305.0,Tanzania,,5730.0,3.0,7690.0,6.0,39.3643835616
2010370470.0,M,446.0,5+,6.0,pay_rent,5+,6.0,high_school,25000.0,monthly,friend,yes,few_times_a_week,married,yes,1.0,265.0,Tanzania,,133390.0,14.0,164593.0,14.0,34.3424657534
7333394289.0,M,106.0,5+,10.0,own_home,5+,5.0,college,45886.0,monthly,facebook,yes,daily,married,yes,2.0,209.0,Tanzania,,91350.0,7.0,38200.0,23.0,53.6301369863
6013334660.0,M,545.0,1,0.0,pay_rent,4,3.0,college,30000.0,monthly,facebook,yes,few_times_a_week,long-term,yes,25.0,208.0,Tanzania,,6830.0,4.0,9691.0,6.0,29.9780821918
6975724414.0,F,8.0,2,5.0,pay_rent,,,high_school,0.0,monthly,facebook,no,few_times_a_week,married,no,1.0,292.0,Tanzania,,28623.0,22.0,13613.0,8.0,37.8739726027
9666559145.0,M,1235.0,5+,6.0,pay_rent,,,high_school,300.0,daily,google_play_store,no,daily,married,no,1.0,294.0,Tanzania,,1880.0,7.0,8510.0,5.0,44.1589041096
3517910470.0,M,409.0,2,3.0,pay_rent,,,college,15000.0,monthly,facebook,yes,daily,single,no,1.0,406.0,Tanzania,,16730.0,11.0,14487.0,19.0,27.301369863
5381855882.0,F,835.0,1,2.0,pay_rent,0,5.0,college,15000.0,monthly,facebook,no,few_times_a_week,single,yes,2.0,231.0,Tanzania,,119190.0,15.0,104670.0,15.0,24.5671232877
1586610549.0,M,4972.0,5+,7.0,own_home,5+,11.0,college,30000.0,monthly,facebook,no,daily,married,yes,1.0,381.0,Tanzania,,129800.0,10.0,108950.0,20.0,40.6520547945
2455988976.0,M,2133.0,2,0.0,pay_rent,,,college,30000.0,monthly,friend,no,daily,married,no,1.0,378.0,Tanzania,,38000.0,4.0,149614.0,26.0,37.7835616438
8529623453.0,M,36.0,5+,0.0,pay_rent,,,primary,18000.0,monthly,flyer,no,daily,married,no,1.0,279.0,Tanzania,,2050.0,2.0,47315.0,28.0,37.0109589041
3391915571.0,F,511.0,3,10.0,with_family,3,5.0,college,60000.0,monthly,facebook,yes,few_times_a_week,long-term,yes,4.0,313.0,Tanzania,,4903.0,3.0,25760.0,12.0,34.3452054795
8126857977.0,M,176.0,3,0.0,pay_rent,5+,0.0,college,45000.0,monthly,facebook,no,few_times_a_week,married,yes,1.0,341.0,Tanzania,,46000.0,14.0,40840.0,16.0,35.0465753425
7970308274.0,F,801.0,5+,3.0,pay_rent,5+,1.0,college,15000.0,monthly,friend,no,few_times_a_week,married,yes,4.0,341.0,Tanzania,,11430.0,5.0,57787.0,25.0,38.4054794521
9865454850.0,M,2340.0,5+,3.0,pay_rent,5+,4.0,college,30000.0,monthly,google_play_store,no,few_times_a_week,married,yes,2.0,238.0,Tanzania,,122886.0,13.0,134967.0,17.0,31.8684931507
4609303188.0,M,470.0,5+,11.0,own_home,,,college,30000.0,monthly,facebook,yes,daily,married,no,3.0,327.0,Tanzania,,64453.0,19.0,44467.0,11.0,42.0630136986
3985669270.0,M,864.0,1,0.0,other,5+,0.0,college,20000.0,monthly,facebook,no,few_times_a_week,married,yes,4.0,210.0,Tanzania,,53630.0,14.0,34351.0,16.0,40.4575342466
8686243541.0,M,407.0,4,3.0,pay_rent,,,college,15000.0,monthly,google_play_store,yes,few_times_a_week,long-term,no,5.0,299.0,Tanzania,,25640.0,15.0,33684.0,15.0,29.9205479452
1767540225.0,F,209.0,2,4.0,pay_rent,,,college,25000.0,monthly,friend,no,few_times_a_week,long-term,no,3.0,388.0,Tanzania,,123056.0,20.0,41420.0,10.0,34.0465753425
7134462308.0,M,2727.0,4,5.0,pay_rent,,,college,20000.0,monthly,google_play_store,yes,daily,married,no,9.0,323.0,Tanzania,,17360.0,11.0,17290.0,17.0,32.8136986301
7445827446.0,M,3085.0,5+,5.0,own_home,5+,5.0,college,30750.0,monthly,facebook,no,daily,married,yes,,,,,,,,,41.0547945205
3419286937.0,F,406.0,1,11.0,pay_rent,2,11.0,college,31388.0,monthly,facebook,yes,few_times_a_week,single,yes,14.0,211.0,Tanzania,,16450.0,5.0,18933.0,10.0,36.1095890411
6925828638.0,M,1791.0,3,3.0,pay_rent,,,high_school,500.0,daily,facebook,yes,few_times_a_week,married,no,,,,,,,,,38.4876712329
8484461796.0,F,511.0,5+,5.0,pay_rent,,,college,5000.0,monthly,facebook,no,few_times_a_week,single,no,1.0,281.0,Tanzania,,45100.0,10.0,29444.0,13.0,37.5753424658
2398603694.0,M,2088.0,4,2.0,own_home,5+,2.0,college,22000.0,monthly,facebook,no,daily,married,yes,1.0,406.0,Tanzania,,3650.0,4.0,27183.0,26.0,32.6136986301
2436738636.0,M,400.0,4,5.0,pay_rent,5+,4.0,high_school,30000.0,monthly,facebook,yes,few_times_a_month,married,yes,2.0,258.0,Tanzania,,33440.0,16.0,28269.0,14.0,32.8821917808
7936361384.0,M,1623.0,0,2.0,own_home,4,0.0,college,5000.0,daily,facebook,no,daily,long-term,yes,1.0,358.0,Tanzania,,29900.0,17.0,28430.0,13.0,24.197260274
1959560917.0,M,690.0,5+,11.0,own_home,2,5.0,college,38000.0,monthly,friend,yes,daily,married,yes,6.0,227.0,Tanzania,,1210.0,2.0,0.0,0.0,29.495890411
2954902920.0,M,1800.0,2,11.0,pay_rent,2,11.0,college,45000.0,monthly,facebook,yes,few_times_a_week,single,yes,2.0,241.0,Tanzania,,4210.0,8.0,4810.0,4.0,30.9917808219
2893571939.0,M,1215.0,2,10.0,pay_rent,,,high_school,30000.0,monthly,friend,yes,daily,married,no,3.0,323.0,Tanzania,,33600.0,8.0,23155.0,22.0,42.0739726027
5729162586.0,M,711.0,5+,11.0,own_home,5+,11.0,college,50000.0,monthly,google_play_store,yes,daily,married,yes,11.0,218.0,Tanzania,,31427.0,15.0,44275.0,15.0,44.2328767123
5253564370.0,M,188.0,5+,0.0,pay_rent,,,college,500.0,daily,facebook,yes,daily,married,no,,,,,,,,,30.9643835616
5907430016.0,M,280.0,5+,11.0,own_home,5+,11.0,college,100000.0,monthly,facebook,no,few_times_a_week,married,yes,2.0,277.0,Tanzania,,59227.0,9.0,85171.0,21.0,41.7945205479
8716883625.0,M,368.0,1,2.0,pay_rent,1,1.0,college,45000.0,monthly,google_play_store,yes,daily,married,yes,3.0,245.0,Tanzania,,34545.0,21.0,24670.0,9.0,28.5232876712
7289370646.0,M,177.0,5+,0.0,pay_rent,,,college,40000.0,monthly,facebook,no,daily,married,no,6.0,235.0,Tanzania,,10550.0,7.0,26685.0,8.0,47.7178082192
2956620293.0,M,4985.0,5+,11.0,own_home,5+,11.0,college,1000.0,daily,facebook,no,daily,long-term,yes,1.0,207.0,Tanzania,Dar es Salaam,27880.0,16.0,5180.0,8.0,30.4657534247
4194649044.0,M,40.0,3,6.0,pay_rent,,,college,20000.0,monthly,friend,yes,daily,married,no,1.0,366.0,Tanzania,,13724.0,13.0,10180.0,7.0,35.6547945205
3955785772.0,M,997.0,5+,0.0,pay_rent,1,0.0,college,36000.0,monthly,google_play_store,yes,few_times_a_month,married,yes,4.0,217.0,Tanzania,,47233.0,21.0,38091.0,7.0,35.2712328767
1853627736.0,M,479.0,5+,11.0,pay_rent,,,primary,500.0,daily,facebook,yes,daily,married,no,1.0,320.0,Tanzania,,149550.0,25.0,2320.0,5.0,43.4328767123
3738922495.0,M,681.0,2,0.0,pay_rent,2,0.0,college,50000.0,monthly,friend,yes,few_times_a_week,single,yes,1.0,352.0,Tanzania,,53461.0,5.0,78773.0,25.0,29.7589041096
2136127632.0,F,216.0,0,10.0,pay_rent,1,0.0,college,30000.0,monthly,facebook,yes,few_times_a_week,alternative,yes,1.0,209.0,Tanzania,,17350.0,12.0,8877.0,11.0,44.2465753425
1777949145.0,M,179.0,2,6.0,pay_rent,2,3.0,college,25000.0,monthly,twitter,yes,daily,married,yes,4.0,299.0,Tanzania,,93739.0,19.0,130355.0,11.0,34.5506849315
5494601411.0,F,375.0,5+,0.0,pay_rent,4,0.0,college,24000.0,monthly,facebook,no,few_times_a_week,single,yes,1.0,292.0,Tanzania,,62200.0,8.0,115746.0,22.0,43.7780821918
5527448981.0,M,892.0,,,,,,,,,friend,no,few_times_a_week,,,1.0,215.0,Tanzania,,14900.0,24.0,2547.0,6.0,33.0410958904
7850063072.0,F,724.0,3,0.0,own_home,5+,0.0,college,30000.0,monthly,friend,no,few_times_a_week,married,yes,2.0,395.0,Tanzania,,17040.0,3.0,36174.0,27.0,36.0164383562
4792563816.0,F,160.0,5+,0.0,pay_rent,5+,0.0,college,20000.0,monthly,facebook,no,daily,long-term,yes,1.0,372.0,Tanzania,,17400.0,19.0,4972.0,11.0,45.4630136986
1810034989.0,M,701.0,5+,0.0,own_home,5+,0.0,college,50000.0,monthly,facebook,no,daily,married,yes,1.0,295.0,Tanzania,,23700.0,6.0,95124.0,24.0,35.1424657534
3778121349.0,M,2155.0,2,0.0,pay_rent,2,0.0,masters,70000.0,monthly,friend,no,daily,married,yes,2.0,358.0,Tanzania,,1600.0,3.0,19018.0,27.0,33.3232876712
1112017768.0,M,512.0,2,0.0,pay_rent,2,0.0,masters,60000.0,monthly,twitter,no,few_times_a_week,long-term,yes,78.0,209.0,Tanzania,,18700.0,3.0,146635.0,27.0,31.3589041096
4431726673.0,M,1515.0,4,0.0,pay_rent,3,4.0,college,32580.0,monthly,family,yes,daily,single,yes,17.0,209.0,Tanzania,,4500.0,6.0,3100.0,3.0,26.6712328767
8634797091.0,M,708.0,0,10.0,pay_rent,1,6.0,college,25000.0,monthly,facebook,no,few_times_a_week,married,yes,2.0,372.0,Tanzania,,41250.0,13.0,50394.0,17.0,30.202739726
3107893674.0,M,387.0,2,0.0,pay_rent,,,college,400.0,daily,friend,no,few_times_a_week,single,no,1.0,253.0,Tanzania,,15020.0,17.0,10741.0,13.0,30.9561643836
6448249622.0,M,276.0,5+,6.0,pay_rent,2,0.0,college,35000.0,monthly,google_play_store,yes,few_times_a_week,married,yes,1.0,384.0,Tanzania,,20572.0,6.0,74190.0,24.0,41.1479452055
8000018034.0,M,207.0,5+,0.0,own_home,,,college,10000.0,monthly,friend,no,few_times_a_week,married,no,1.0,288.0,Tanzania,Dar es Salaam,24919.0,14.0,30380.0,16.0,40.8410958904
6425890823.0,M,98.0,4,0.0,pay_rent,3,0.0,primary,400.0,daily,friend,no,few_times_a_week,married,yes,2.0,233.0,Tanzania,,3050.0,4.0,500.0,1.0,35.8794520548
7228483529.0,F,163.0,0,8.0,pay_rent,,,college,0.0,monthly,facebook,yes,few_times_a_week,married,no,2.0,360.0,Tanzania,,33350.0,9.0,63688.0,10.0,36.1917808219
9003357851.0,F,365.0,5+,0.0,own_home,2,0.0,college,10000.0,monthly,google_play_store,no,daily,married,yes,1.0,390.0,Tanzania,,16255.0,23.0,10170.0,7.0,38.8520547945
6617821797.0,M,385.0,5+,0.0,pay_rent,5+,0.0,high_school,15580.0,monthly,facebook,no,few_times_a_week,alternative,yes,1.0,250.0,Tanzania,,1050.0,3.0,3727.0,3.0,59.7506849315
5523890760.0,M,422.0,3,0.0,pay_rent,,,high_school,15000.0,monthly,facebook,yes,few_times_a_week,married,no,4.0,234.0,Tanzania,,1200.0,1.0,4580.0,5.0,37.2904109589
5843534196.0,M,686.0,5+,4.0,pay_rent,4,5.0,college,73000.0,monthly,facebook,yes,daily,long-term,yes,2.0,308.0,Tanzania,,11000.0,5.0,43001.0,19.0,34.9643835616
7336338975.0,M,736.0,5+,6.0,with_family,,,high_school,300.0,daily,facebook,yes,few_times_a_week,single,no,2.0,359.0,Tanzania,,69161.0,19.0,55345.0,11.0,34.5150684932
1670455912.0,M,249.0,3,6.0,pay_rent,3,10.0,high_school,19500.0,monthly,facebook,yes,daily,married,yes,2.0,239.0,Tanzania,,21380.0,15.0,17075.0,15.0,29.5369863014
7389317375.0,M,312.0,2,0.0,pay_rent,2,0.0,college,50000.0,monthly,friend,yes,few_times_a_week,married,yes,2.0,316.0,Tanzania,,3250.0,1.0,45505.0,7.0,33.0794520548
6851045436.0,F,2636.0,0,6.0,own_home,0,6.0,college,38000.0,monthly,facebook,yes,few_times_a_week,long-term,yes,5.0,237.0,Tanzania,,22720.0,12.0,21776.0,18.0,26.7095890411
3449728273.0,M,2749.0,3,0.0,with_family,5+,0.0,high_school,15000.0,monthly,google_play_store,yes,few_times_a_week,married,yes,45.0,200.0,Tanzania,,7700.0,7.0,16398.0,10.0,45.6794520548
6386601342.0,M,853.0,5+,0.0,pay_rent,5+,0.0,college,30000.0,monthly,facebook,no,daily,married,yes,4.0,262.0,Tanzania,,14000.0,3.0,32201.0,27.0,40.8904109589
4002692992.0,F,474.0,2,0.0,with_family,,,college,0.0,daily,friend,yes,few_times_a_week,long-term,no,1.0,375.0,Tanzania,Dar es Salaam,2000.0,1.0,0.0,0.0,28.0109589041
2257223953.0,M,353.0,1,6.0,pay_rent,,,high_school,6000.0,monthly,facebook,yes,few_times_a_week,married,no,1.0,213.0,Tanzania,,21700.0,19.0,16550.0,11.0,24.9479452055
1975138991.0,M,238.0,5+,0.0,own_home,,,college,12000.0,weekly,google_play_store,no,few_times_a_week,married,no,3.0,227.0,Tanzania,,48800.0,12.0,52560.0,18.0,36.2575342466
4974853726.0,M,360.0,4,0.0,pay_rent,4,0.0,college,24000.0,monthly,friend,no,few_times_a_week,married,yes,2.0,295.0,Tanzania,,33970.0,23.0,17704.0,7.0,34.1315068493
7035285544.0,F,96.0,5+,0.0,pay_rent,4,0.0,college,35000.0,monthly,facebook,no,few_times_a_week,married,yes,1.0,366.0,Tanzania,,30490.0,15.0,22657.0,15.0,40.5616438356
7073326976.0,M,25.0,5+,0.0,pay_rent,,,primary,20000.0,monthly,friend,yes,daily,married,no,3.0,211.0,Tanzania,,40732.0,24.0,5850.0,6.0,33.9890410959
7425803316.0,M,315.0,2,0.0,own_home,,,college,15000.0,monthly,facebook,no,few_times_a_week,married,no,1.0,197.0,Tanzania,Dar es Salaam,37365.0,28.0,2850.0,2.0,37.101369863
7959578837.0,F,712.0,4,0.0,pay_rent,,,college,20000.0,monthly,facebook,yes,few_times_a_week,single,no,1.0,362.0,Tanzania,,0.0,0.0,3577.0,2.0,27.7150684932
5517830861.0,M,60.0,4,5.0,pay_rent,,,high_school,1500.0,daily,facebook,no,few_times_a_week,married,no,2.0,201.0,Tanzania,,25850.0,18.0,15730.0,12.0,44.8575342466
9164049071.0,F,729.0,4,0.0,pay_rent,5+,0.0,college,25000.0,monthly,facebook,yes,few_times_a_week,single,yes,2.0,211.0,Tanzania,,35610.0,14.0,27407.0,16.0,31.8520547945
4336726880.0,M,666.0,5+,0.0,with_family,,,college,0.0,monthly,facebook,yes,few_times_a_week,single,no,2.0,296.0,Tanzania,,9409.0,20.0,3143.0,10.0,37.3780821918
1892120669.0,M,753.0,5+,5.0,pay_rent,5+,6.0,college,40000.0,monthly,twitter,no,few_times_a_week,married,yes,,,,,,,,,42.3835616438
8880381815.0,F,886.0,5+,11.0,with_family,,,college,1000.0,weekly,friend,yes,few_times_a_week,single,no,,,,,,,,,35.5945205479
9442171425.0,M,439.0,4,5.0,pay_rent,3,0.0,masters,60000.0,monthly,friend,no,few_times_a_week,long-term,yes,1.0,308.0,Tanzania,,76637.0,13.0,34490.0,17.0,34.3835616438
2750363292.0,M,1212.0,5+,11.0,own_home,5+,11.0,college,25000.0,monthly,facebook,no,few_times_a_week,married,yes,1.0,203.0,Tanzania,,2800.0,3.0,4084.0,3.0,31.0794520548
3913744037.0,F,297.0,5+,0.0,pay_rent,,,college,600.0,daily,facebook,no,daily,married,no,2.0,242.0,Tanzania,,28040.0,30.0,0.0,0.0,29.8356164384
5348003279.0,M,1026.0,5+,0.0,pay_rent,,,high_school,2000.0,daily,friend,no,daily,married,no,3.0,300.0,Tanzania,,33013.0,27.0,4135.0,3.0,30.1205479452
1288086652.0,M,339.0,5+,10.0,with_family,5+,8.0,high_school,40000.0,monthly,google_play_store,no,daily,married,yes,1.0,214.0,Tanzania,,10950.0,5.0,47935.0,25.0,30.4712328767
4476235367.0,M,271.0,1,0.0,pay_rent,1,0.0,college,10000.0,monthly,facebook,no,daily,married,yes,2.0,195.0,Tanzania,,33450.0,27.0,7340.0,3.0,32.301369863
3298734294.0,F,1071.0,0,2.0,own_home,5+,0.0,high_school,30000.0,monthly,friend,no,few_times_a_month,married,yes,5.0,195.0,Tanzania,,43340.0,13.0,32147.0,17.0,32.4575342466
5695084415.0,M,618.0,5+,0.0,pay_rent,5+,0.0,high_school,15000.0,monthly,facebook,yes,daily,married,yes,2.0,298.0,Tanzania,,18724.0,23.0,8610.0,7.0,34.0904109589
4350866554.0,M,360.0,3,0.0,pay_rent,,,high_school,2500.0,daily,friend,no,daily,married,no,1.0,297.0,Tanzania,,22505.0,21.0,16320.0,9.0,29.898630137
3419190754.0,M,733.0,5+,0.0,pay_rent,3,0.0,college,50000.0,monthly,friend,no,few_times_a_week,married,yes,1.0,366.0,Tanzania,,20560.0,15.0,7266.0,9.0,41.6767123288
4497326671.0,M,682.0,3,3.0,pay_rent,,,college,100000.0,monthly,facebook,no,few_times_a_week,married,no,5.0,299.0,Tanzania,,166900.0,16.0,16490.0,14.0,31.101369863
9792719672.0,F,218.0,4,0.0,pay_rent,5+,0.0,college,48000.0,monthly,friend,no,daily,married,yes,1.0,211.0,Tanzania,,85950.0,13.0,53790.0,17.0,40.0219178082
1921206894.0,M,510.0,3,0.0,pay_rent,1,0.0,high_school,18000.0,monthly,facebook,yes,few_times_a_week,married,yes,9.0,209.0,Tanzania,,13530.0,11.0,17527.0,19.0,43.002739726
6604669502.0,F,372.0,4,5.0,pay_rent,,,none,7000.0,monthly,google_play_store,yes,daily,alternative,no,1.0,214.0,Tanzania,,68100.0,18.0,15493.0,12.0,35.104109589
2373167024.0,M,3487.0,1,3.0,pay_rent,0,3.0,college,29600.0,monthly,facebook,yes,daily,married,yes,4.0,260.0,Tanzania,,2309.0,1.0,27830.0,5.0,35.4082191781
3988203332.0,M,339.0,5+,0.0,own_home,,,college,26000.0,monthly,facebook,yes,daily,married,no,1.0,225.0,Tanzania,,0.0,0.0,54330.0,8.0,46.4273972603
4847988237.0,M,178.0,3,0.0,own_home,5+,0.0,college,20000.0,monthly,friend,no,few_times_a_week,married,yes,1.0,229.0,Tanzania,,17700.0,5.0,8500.0,2.0,44.8849315068
5080754334.0,M,606.0,5+,0.0,with_family,5+,0.0,high_school,10000.0,monthly,google_play_store,no,daily,married,yes,1.0,324.0,Tanzania,Dar es Salaam,7000.0,1.0,0.0,0.0,40.6904109589
5898120995.0,M,215.0,5+,0.0,pay_rent,5+,0.0,high_school,12000.0,monthly,friend,yes,few_times_a_week,married,yes,2.0,196.0,Tanzania,Dar es Salaam,79450.0,16.0,25310.0,14.0,28.0383561644
5773051173.0,F,533.0,2,6.0,pay_rent,2,3.0,college,30000.0,monthly,facebook,no,few_times_a_week,long-term,yes,1.0,203.0,Tanzania,,35600.0,8.0,27077.0,22.0,30.8246575342
2746795632.0,M,470.0,2,0.0,own_home,5+,0.0,college,20000.0,monthly,google_play_store,yes,daily,married,yes,2.0,199.0,Tanzania,,61900.0,12.0,45600.0,18.0,45.4575342466
2606114764.0,F,2445.0,5+,0.0,pay_rent,5+,0.0,college,30000.0,monthly,facebook,no,few_times_a_week,single,yes,2.0,247.0,Tanzania,,24950.0,8.0,45900.0,22.0,43.6547945205
7210723238.0,M,723.0,5+,0.0,own_home,5+,0.0,high_school,25000.0,monthly,facebook,yes,few_times_a_week,married,yes,2.0,241.0,Tanzania,,119000.0,12.0,41245.0,18.0,37.8493150685
1104389006.0,M,2858.0,4,6.0,pay_rent,4,5.0,high_school,15000.0,monthly,facebook,yes,few_times_a_week,married,yes,1.0,293.0,Tanzania,Dar es Salaam,12500.0,3.0,1360.0,2.0,28.0383561644
9845828614.0,F,1328.0,0,9.0,pay_rent,0,5.0,college,75000.0,monthly,friend,no,few_times_a_week,single,yes,1.0,351.0,Tanzania,,87149.0,8.0,103410.0,22.0,27.7095890411
3119988297.0,M,198.0,5+,0.0,pay_rent,5+,0.0,primary,18000.0,monthly,facebook,yes,few_times_a_month,married,yes,1.0,293.0,Tanzania,,0.0,0.0,4326.0,4.0,40.4356164384
7483594912.0,M,32.0,5+,4.0,pay_rent,,,high_school,800.0,daily,friend,yes,few_times_a_week,married,no,4.0,188.0,Tanzania,,10250.0,15.0,6900.0,15.0,33.6767123288
2610695629.0,M,222.0,2,0.0,pay_rent,,,college,60000.0,monthly,facebook,no,daily,married,no,1.0,194.0,Tanzania,,32100.0,18.0,12027.0,12.0,25.1150684932
3601132624.0,F,258.0,4,0.0,pay_rent,,,college,20000.0,monthly,google_play_store,yes,daily,married,no,1.0,207.0,Tanzania,,47280.0,17.0,57320.0,13.0,29.9890410959
9478427902.0,M,4828.0,5+,0.0,own_home,5+,0.0,high_school,1000.0,daily,google_play_store,yes,daily,married,yes,4.0,352.0,Tanzania,,14050.0,15.0,19224.0,15.0,30.8849315068
1707284761.0,M,245.0,3,0.0,own_home,5+,0.0,college,23000.0,monthly,google_play_store,yes,few_times_a_week,married,yes,14.0,197.0,Tanzania,,0.0,0.0,1027.0,1.0,31.9506849315
3457818790.0,M,826.0,5+,0.0,with_family,,,college,4000.0,weekly,friend,yes,daily,single,no,2.0,252.0,Tanzania,,3200.0,2.0,54400.0,7.0,24.5780821918
7038032168.0,M,4896.0,2,0.0,pay_rent,,,college,40000.0,monthly,google_play_store,yes,daily,married,no,3.0,193.0,Tanzania,Dar es Salaam,36350.0,3.0,230471.0,27.0,34.8191780822
6825768883.0,M,67.0,4,0.0,pay_rent,3,3.0,high_school,20000.0,monthly,google_play_store,no,few_times_a_week,married,yes,48.0,202.0,Tanzania,,4910.0,5.0,2747.0,13.0,36.8410958904
2246622383.0,M,100.0,5+,0.0,own_home,5+,0.0,college,12000.0,monthly,facebook,no,few_times_a_week,married,yes,1.0,203.0,Tanzania,,25903.0,20.0,13043.0,10.0,33.7342465753
1615532287.0,M,648.0,1,0.0,pay_rent,2,8.0,college,15000.0,monthly,google_play_store,yes,few_times_a_week,married,yes,1.0,375.0,Tanzania,,20814.0,15.0,16690.0,15.0,35.9260273973
6540024121.0,F,776.0,1,0.0,pay_rent,5+,0.0,college,72000.0,monthly,facebook,yes,few_times_a_week,single,yes,1.0,275.0,Tanzania,,33850.0,4.0,254975.0,26.0,36.3342465753
3006045400.0,M,224.0,3,0.0,pay_rent,5+,0.0,college,20000.0,monthly,facebook,yes,few_times_a_week,married,yes,2.0,259.0,Tanzania,,97800.0,16.0,54034.0,14.0,41.402739726
6819782604.0,F,167.0,0,8.0,pay_rent,5+,0.0,college,12000.0,monthly,family,yes,daily,married,yes,1.0,315.0,Tanzania,,5780.0,6.0,4890.0,3.0,48.1452054795
9366636131.0,F,334.0,5+,0.0,own_home,,,college,20000.0,monthly,facebook,yes,few_times_a_week,alternative,no,1.0,219.0,Tanzania,,41000.0,5.0,53470.0,25.0,46.4438356164
5709904884.0,M,280.0,3,10.0,pay_rent,4,6.0,high_school,1200.0,daily,facebook,no,daily,married,yes,5.0,230.0,Tanzania,,27750.0,15.0,16430.0,15.0,34.3287671233
2636722159.0,M,373.0,5+,0.0,pay_rent,5+,0.0,college,5000.0,weekly,facebook,no,daily,single,yes,4.0,184.0,Tanzania,,15410.0,23.0,18060.0,7.0,37.701369863
5733285355.0,M,75.0,0,6.0,with_family,2,0.0,college,15000.0,monthly,facebook,yes,few_times_a_week,single,yes,1.0,309.0,Tanzania,,1600.0,1.0,4000.0,1.0,41.2547945205
2300851247.0,F,280.0,5+,0.0,pay_rent,5+,0.0,college,30000.0,monthly,facebook,no,few_times_a_week,married,yes,1.0,282.0,Tanzania,,21280.0,13.0,17880.0,6.0,31.4712328767
8550857009.0,M,709.0,3,0.0,pay_rent,5+,0.0,college,124000.0,monthly,friend,no,daily,married,yes,1.0,334.0,Tanzania,,52880.0,8.0,59733.0,22.0,36.2821917808
5665931957.0,F,4999.0,1,0.0,pay_rent,4,0.0,college,10000.0,weekly,friend,no,daily,single,yes,1.0,236.0,Tanzania,,61840.0,10.0,44787.0,7.0,35.2684931507
3054378668.0,M,1231.0,5+,0.0,own_home,,,college,20000.0,monthly,google_play_store,yes,few_times_a_week,single,no,10.0,206.0,Tanzania,,97755.0,18.0,48787.0,12.0,28.3205479452
8710405577.0,F,954.0,0,5.0,pay_rent,2,0.0,college,30000.0,monthly,friend,no,few_times_a_week,long-term,yes,1.0,364.0,Tanzania,,18030.0,9.0,89127.0,21.0,27.8328767123
